stop_id,stop_code,stop_name,stop_lat,stop_lon
1800NF29581,MANGMJAM,Eccles New Road,53.48447000000,-2.32094500000
1800NF29601,MANGMJAP,Turnpike House,53.48341000000,-2.31572300000
1800NF29611,MANGMJAT,Turnpike House,53.48344000000,-2.31459300000
1800NF29631,MANGMJAW,Liverpool Street,53.48390000000,-2.30843300000
1800NF29641,MANGMJDA,Beesley Green,53.51089000000,-2.38232000000
1800NF29651,MANGMJDG,Weaste Metrolink Stop,53.48220000000,-2.30757600000
1800NF29671,MANGMJDJ,Weaste Metrolink Stop,53.48219000000,-2.30650600000
1800NF29681,MANGMJDM,Kirkham Street,53.48119000000,-2.30030600000
1800NF29691,MANGMJDP,Kirkham Street,53.48138000000,-2.30039800000
1800NF29701,MANGMJDT,Langworthy Metrolink Stop,53.48086000000,-2.29626500000
1800NF29711,MANGMJGA,Eccles New Road,53.48108000000,-2.29467000000
1800NF29721,MANGMJGD,South Langworthy Road,53.48036000000,-2.29397200000
1800NF29731,MANGMJGJ,Kielder Square,53.48029000000,-2.29210300000
1800NF29741,MANGMJGM,Thurlow Street,53.47977000000,-2.28819600000
1800NF29751,MANGMJGP,Thurlow Street,53.47958000000,-2.28805900000
1800NF29761,MANGMJGT,Howard Street,53.47945000000,-2.28591900000
1800NF29771,MANGMJGW,Howard Street,53.47939000000,-2.28652100000
1800NF29781,MANGMJMA,Cross Lane,53.48186000000,-2.27984700000
1800NF29791,MANGMJMD,Sedan Close,53.48205000000,-2.28192800000
1800NF29801,MANGMJMG,Port Soderick Avenue,53.48276000000,-2.28558000000
1800NF29811,MANGMJMJ,Port Soderick Avenue,53.48275000000,-2.28621200000
1800NF29821,MANGMJMP,Amersham Street,53.48338000000,-2.28874800000
1800NF29831,MANGMJMT,Fitzwarren Street,53.48356000000,-2.28906600000
1800NF29841,MANGMJMW,Langworthy Road,53.48382000000,-2.29393500000
1800NF29851,MANGMJPA,Liverpool Street,53.48319000000,-2.29456400000
1800NF30071,MANGMJTM,Exchange Quay,53.46698000000,-2.28338000000
1800NF30081,MANGMJTP,Merchants Quay,53.46999000000,-2.28309800000
1800NF30091,MANGMJTW,Merchants Quay,53.47044000000,-2.28257400000
1800NF30101,MANGMJWA,Dock Office,53.47161000000,-2.28264200000
1800NF30131,MANGMJWD,Phoebe Street,53.47405000000,-2.28228200000
1800NF30141,MANGMJWG,Phoebe Street,53.47491000000,-2.28296600000
1800NF30151,MANGMJWJ,Eccles New Road,53.47768000000,-2.28277300000
1800NF30161,MANGMJWM,Eccles New Road,53.47760000000,-2.28321000000
1800NF30191,MANGMJWT,Phoebe Street,53.47775269419,-2.27627989080
1800NF30201,MANGMPAD,Phoebe Street,53.47783000000,-2.27552700000
1800NF30211,MANGMPAG,Comus Street,53.47714000000,-2.27287100000
1800NF30221,MANGMPAJ,Comus Street,53.47718000000,-2.27177100000
1800NF30231,MANGMPAM,Oldfield Road,53.47660000000,-2.26974800000
1800NF30241,MANGMPAP,Regent Road,53.47588000000,-2.26906600000
1800NF30251,MANGMPAT,Regent Road,53.47576000000,-2.26923100000
1800NF30261,MANGMPAW,Ordsall Lane,53.47603000000,-2.26635500000
1800NF30271,MANGMPDA,Sainsbury's,53.47654000000,-2.26809000000
1800NF30281,MANGMPDG,Retail Park,53.47739000000,-2.26863800000
1800NF30291,MANGMPDJ,Retail Park,53.47790000000,-2.26864100000
1800NF30301,MANGMPDM,Liverpool Street,53.47899000000,-2.26747300000
1800NF30321,MANGMPDT,Holiday Inn,53.47968000000,-2.26780900000
1800NF30331,MANGMPDW,Fire Station,53.48014923878,-2.26989151776
1800NF30341,MANGMPGA,West Egerton Street,53.48079000000,-2.27367800000
1800NF30351,MANGMPGD,West Egerton Street,53.48114993496,-2.27645266666
1800NF30361,MANGMPGJ,Bindloss Avenue,53.48793000000,-2.33008900000
1800NF30371,MANGMPGM,Bindloss Avenue,53.48829000000,-2.32936800000
1800NF30381,MANGMPGP,Half Edge Lane,53.48894000000,-2.32800100000
1800NF30391,MANGMPGT,Half Edge Lane,53.48883000000,-2.32729200000
1800NF30401,MANGMPGW,Salford Royal Hospital,53.48926000000,-2.32387400000
1800NF30411,MANGMPJA,Salford Royal Hospital,53.48909000000,-2.32388800000
1800NF30421,MANGMPJD,Salford Royal Hospital,53.48737000000,-2.32128300000
1800NF30431,MANGMPJG,Salford Royal Hospital,53.48696000000,-2.32097800000
1800NF30441,MANGMPJM,Lancaster Road,53.48919204875,-2.32064898446
1800NF30451,MANGMPJP,Lancaster Road,53.48932000000,-2.32069500000
1800NF30461,MANGMPJT,Fairhope Avenue,53.48999000000,-2.31577200000
1800NF30471,MANGMPJW,Fairhope Avenue,53.49004000000,-2.31610300000
1800NF30481,MANGMPMA,Weaste Lane,53.49205000000,-2.31082800000
1800NF30491,MANGMPMD,Weaste Lane,53.49224000000,-2.31075400000
1800NF30501,MANGMPMG,Pendleton College,53.49256000000,-2.30661200000
1800NF30511,MANGMPMJ,Pendleton College,53.49238000000,-2.30596200000
1800NF30521,MANGMPMP,Brentwood,53.49195000000,-2.29946300000
1800NF30531,MANGMPMT,Langworthy Road,53.49195000000,-2.29628300000
1800NF30541,MANGMPMW,Langworthy Road,53.49212000000,-2.29599700000
1800NF30551,MANGMPTA,Derby Road,53.48746000000,-2.30128500000
1800NF30561,MANGMPTD,Derby Road,53.48754000000,-2.30130100000
1800NF30571,MANGMPTJ,Weaste Lane,53.48693000000,-2.30640500000
1800NF30581,MANGMPTM,Gore Crescent,53.48771000000,-2.30821900000
1800NF30591,MANGMPTP,Gore Crescent,53.48811000000,-2.30808600000
1800NF30601,MANGMPTW,Eccles Old Road,53.49094000000,-2.31069900000
1800NF30611,MANGMPWA,Eccles Old Road,53.49100000000,-2.31100100000
1800NF30621,MANGMPWD,Jubilee Street,53.48695000000,-2.29474100000
1800NF30631,MANGMPWG,Jubilee Street,53.48685000000,-2.29493600000
1800NF30641,MANGMPWJ,Liverpool Street,53.48419000000,-2.29481200000
1800NF30651,MANGMPWM,Littlewood Street,53.48380000000,-2.29581900000
1800NF30661,MANGMPWP,Derby Road,53.48408000000,-2.30077900000
1800NF30671,MANGMPWT,Derby Road,53.48424000000,-2.30169900000
1800NF30681,MANGMTAD,Weaste Lane,53.48468000000,-2.30718800000
1800NF30701,MANGMTAG,Weaste Lane,53.48465000000,-2.30886000000
1800NF30711,MANGMTAJ,Don Avenue,53.48529000000,-2.31212000000
1800NF30721,MANGMTAM,Don Avenue,53.48549000000,-2.31233200000
1800NF30731,MANGMTAP,Edward Avenue,53.48818000000,-2.31367800000
1800NF30741,MANGMTAT,Edward Avenue,53.48821000000,-2.31402500000
1800NF30751,MANGMTAW,Eccles Old Road,53.48904000000,-2.31585500000
1800NF30761,MANGMTDA,Eccles Old Road,53.48909000000,-2.31629200000
1800NF30771,MANGMTDG,Eccles Old Road,53.49254000000,-2.31047000000
1800NF30781,MANGMTDJ,Eccles Old Road,53.49280000000,-2.31042600000
1800NF30831,MANGMTGA,Eccles Old Road,53.48981000000,-2.32029200000
1800NF30841,MANGMTGD,Eccles Old Road,53.49002000000,-2.32015800000
1800NF30851,MANGMTGJ,Heathfields,53.49197000000,-2.32051900000
1800NF30861,MANGMTGM,Cholmondley Road,53.49316000000,-2.32095000000
1800NF30871,MANGMTGP,Hayfield Road,53.49414000000,-2.32110800000
1800NF30881,MANGMTGT,Light Oaks School,53.49539000000,-2.32110200000
1800NF30891,MANGMTGW,Radcliffe Park Road,53.49722000000,-2.32138800000
1800NF30901,MANGMTJA,Radcliffe Park Road,53.49791000000,-2.32167900000
1800NF30911,MANGMTJD,Swinton Park Road,53.50074000000,-2.32215300000
1800NF30921,MANGMTJG,Swinton Park Road,53.50102000000,-2.32192900000
1800NF30931,MANGMTJM,Salford Shopping Centre,53.48934277022,-2.28606125296
1800NF30951,MANGMTJT,Salford Shopping Centre,53.48852306399,-2.28679421671
1800NF30961,MANGMTJW,Salford Shopping Centre,53.48829784968,-2.28700369047
1800NF30971,MANGMTMA,Salford Shopping Centre,53.48809064784,-2.28719821285
1800NF31031,MANGMTMW,The Ship,53.48230000000,-2.28003100000
1800NF31041,MANGMTPA,The Ship,53.48276000000,-2.27992900000
1800NF31061,MANGMTPD,Cross Lane,53.48482000000,-2.27905300000
1800NF31091,MANGMTPG,Cross Lane,53.48481000000,-2.27962600000
1800NF31111,MANGMTPJ,Paddington Close,53.48618000000,-2.28397500000
1800NF31131,MANGMTPM,Paddington Close,53.48637000000,-2.28381100000
1800NF31141,MANGMTPT,Salford Cathedral,53.48323000000,-2.26035700000
1800NF31151,MANGMTPW,Salford Cathedral,53.48323000000,-2.26070400000
1800NF31161,MANGMTWA,Salford Cathedral,53.48342000000,-2.26049400000
1800NF31171,MANGMTWD,Oldfield Road,53.48336000000,-2.26581300000
1800NF31181,MANGMTWG,Oldfield Road,53.48310000000,-2.26543500000
1800NF31191,MANGMTWJ,Oldfield Road,53.48309000000,-2.26591700000
1800NF31201,MANGMTWM,Oldfield Road,53.48308000000,-2.26629300000
1800NF31211,MANGMTWP,Salford University,53.48444000000,-2.27231500000
1800NF31221,MANGMTWT,Salford University,53.48416000000,-2.27229800000
1800NF31231,MANGMWAD,Frederick Road,53.48767732840,-2.27955452051
1800NF31241,MANGMWAG,Frederick Road,53.48785653037,-2.27979683377
1800NF31251,MANGMWAJ,Frederick Road,53.48784000000,-2.27923900000
1800NF31261,MANGMWAM,Pendleton Church,53.49090000000,-2.28352400000
1800NF31271,MANGMWAP,Tesco,53.48866000000,-2.29113500000
1800NF31281,MANGMWAT,Tesco,53.48844000000,-2.29114900000
1800NF31291,MANGMWAW,Fitzwarren Street,53.49002000000,-2.29314900000
1800NF31301,MANGMWDA,Langworthy Road,53.49007000000,-2.29382800000
1800NF31311,MANGMWDG,Sorrel Bank,53.49214000000,-2.29317900000
1800NF31321,MANGMWDJ,Nursery Street,53.49192000000,-2.29153400000
1800NF31331,MANGMWDM,Pendleton Church,53.49185000000,-2.28827800000
1800NF31341,MANGMWDP,Pendleton Church,53.49180000000,-2.28803700000
1800NF31351,MANGMWDT,Brindleheath Road,53.49247400090,-2.28844872664
1800NF31361,MANGMWDW,Sorrel Bank,53.49318000000,-2.29338200000
1800NF31371,MANGMWGA,Langworthy Road,53.49327000000,-2.29460400000
1800NF31381,MANGMWGD,Langworthy Road,53.49444000000,-2.29630000000
1800NF31391,MANGMWGJ,Langworthy Road,53.49461000000,-2.29691900000
1800NF31411,MANGMWGM,Barrfield Road,53.49594000000,-2.29918900000
1800NF31421,MANGMWGP,Barrfield Road,53.49624000000,-2.29943300000
1800NF31431,MANGMWGT,Doveleys Road,53.49788586537,-2.30265545170
1800NF31441,MANGMWGW,Moorfield Road,53.49817000000,-2.30351600000
1800NF31451,MANGMWJA,Red Lion,53.49931000000,-2.30605700000
1800NF31461,MANGMWJD,Bank Lane,53.49994000000,-2.30696600000
1800NF31471,MANGMWJG,Aldi,53.50085000000,-2.30875200000
1800NF31481,MANGMWJM,Height Roundabout,53.50157000000,-2.30934500000
1800NF31561,MANGMWMD,Odessa Avenue,53.49618000000,-2.32266100000
1800NF31571,MANGMWMJ,Victoria Road,53.49562000000,-2.32678700000
1800NF31591,MANGMWMP,Lancaster Road,53.49619000000,-2.32183200000
1800NF31601,MANGMWMW,Somerset Road,53.49500000000,-2.32813900000
1800NF31731,MANGMWPA,Craven Avenue,53.47758000000,-2.27820700000
1800NF31751,MANGMWPG,Brassington Avenue,53.47702000000,-2.27635000000
1800NF31781,MANGMWPT,Ryall Avenue,53.47500000000,-2.27725600000
1800NF31791,MANGMWPW,West Craven Street,53.47388000000,-2.27988500000
1800NF31801,MANGMWTA,Trafford Road,53.47421000000,-2.28107800000
1800NF40011,MANGMWTM,Post Office,53.50447000000,-2.28011700000
1800NF40021,MANGMWTP,Racecourse Hotel,53.50091000000,-2.27789300000
1800NF40031,MANGMWTW,Racecourse Hotel,53.50172000000,-2.27830500000
1800NF40041,MANGPADA,Knoll Street,53.50594000000,-2.26373800000
1800NF40051,MANGPADG,Duncan Street,53.50451000000,-2.26484500000
1800NF40061,MANGPADJ,Duncan Street,53.50447000000,-2.26513100000
1800NF40071,MANGPADM,Murray Street,53.50234000000,-2.26415300000
1800NF40081,MANGPADP,Murray Street,53.50218000000,-2.26409100000
1800NF40091,MANGPADT,Gr Cheetham Street West,53.50058000000,-2.26151800000
1800NF40101,MANGPADW,Gr Cheetham Street West,53.50036000000,-2.26099000000
1800NF40111,MANGPAGA,Camp Street,53.49872000000,-2.25957800000
1800NF40121,MANGPAGD,Muriel Street,53.49817000000,-2.25934800000
1800NF40131,MANGPAGJ,Broughton Lane,53.49659000000,-2.25950400000
1800NF40151,MANGPAGM,Broughton Lane,53.49519000000,-2.25919400000
1800NF40161,MANGPAGP,Health Centre,53.49362000000,-2.25950100000
1800NF40171,MANGPAGT,Health Centre,53.49361000000,-2.25921500000
1800NF40181,MANGPAGW,Lidl,53.49183000000,-2.25961100000
1800NF40191,MANGPAJA,Lidl,53.49152000000,-2.25941300000
1800NF40201,MANGPAJD,Great Clowes Street,53.49097000000,-2.26023900000
1800NF40211,MANGPAJG,Heath Avenue,53.49190000000,-2.26434400000
1800NF40221,MANGPAJM,Wheaters Street,53.49368000000,-2.26575700000
1800NF40231,MANGPAJP,Wheaters Street,53.49408000000,-2.26630200000
1800NF40241,MANGPAJT,Camp Street,53.49496000000,-2.26680500000
1800NF40261,MANGPAJW,Bury New Road,53.50180011301,-2.25873736199
1800NF40271,MANGPAMA,Great Clowes Street,53.50074000000,-2.26326800000
1800NF40281,MANGPAMD,Great Clowes Street,53.50076000000,-2.26363000000
1800NF40291,MANGPAMG,Grecian Street,53.49993000000,-2.26627800000
1800NF40301,MANGPAMJ,Grecian Street,53.49971000000,-2.26766400000
1800NF40311,MANGPAMP,Frederick Road,53.49628000000,-2.26797400000
1800NF40431,MANGPATG,Castle Irwell,53.49918000000,-2.27141400000
1800NF40441,MANGPATJ,Castle Irwell,53.49926000000,-2.27177600000
1800NF40461,MANGPATM,Littleton Road,53.49736000000,-2.27588000000
1800NF40471,MANGPATP,Langley Road South,53.49588000000,-2.27911100000
1800NF40481,MANGPATW,Langley Road South,53.49528000000,-2.28001100000
1800NF40491,MANGPAWA,Cobden Street,53.49331000000,-2.28266600000
1800NF40501,MANGPAWD,Cobden Street,53.49300000000,-2.28358300000
1800NF40511,MANGPAWG,Pendleton Church,53.49200000000,-2.28482800000
1800NF40521,MANGPAWJ,Pendleton Church,53.49207000000,-2.28454200000
1800NF40531,MANGPAWM,Cromwell Road,53.49541000000,-2.28151900000
1800NF40541,MANGPAWP,Cromwell Road,53.49545000000,-2.28176100000
1800NF40551,MANGPAWT,Douglas Green,53.49664000000,-2.28371300000
1800NF40561,MANGPDAD,Douglas Green,53.49665000000,-2.28351700000
1800NF40571,MANGPDAG,Withycombe Place,53.49766000000,-2.28352400000
1800NF40581,MANGPDAJ,Withycombe Place,53.49771000000,-2.28316300000
1800NF40591,MANGPDAM,Holland Walk,53.49767000000,-2.28656900000
1800NF40601,MANGPDAP,Holland Street,53.49768000000,-2.28682600000
1800NF40611,MANGPDAT,Regatta Street,53.50340000000,-2.29093500000
1800NF40621,MANGPDAW,Regatta Street,53.50295000000,-2.29016300000
1800NF40631,MANGPDGA,Abram Street,53.50409000000,-2.29181400000
1800NF40641,MANGPDGD,Abram Street,53.50454000000,-2.29219400000
1800NF40651,MANGPDGJ,Cemetery Gate,53.50818000000,-2.29445100000
1800NF40661,MANGPDGM,Cemetery Lodge,53.50982000000,-2.29429600000
1800NF40671,MANGPDGP,Cemetery Lodge,53.51035000000,-2.29420900000
1800NF40681,MANGPDGT,Agecroft Road,53.51153000000,-2.29577100000
1800NF40691,MANGPDGW,Agecroft Road,53.51143000000,-2.29537800000
1800NF41071,MANGPDJD,Park Street,53.51299000000,-2.26556100000
1800NF41081,MANGPDJG,Moor Lane,53.51537000000,-2.26957200000
1800NF41091,MANGPDJM,Northumberland Street,53.50729000000,-2.26112300000
1800NF41151,MANGPDJP,Shopping Centre,53.51272000000,-2.24577500000
1800NF41171,MANGPDJT,Seymour Road,53.51432000000,-2.24711100000
1800NF41201,MANGPDJW,Roston Road,53.51288000000,-2.25085800000
1800NF41211,MANGPDMA,Tetlow Lane,53.50985000000,-2.25295100000
1800NF41221,MANGPDMD,Mandley Park,53.50837000000,-2.25331900000
1800NF41231,MANGPDMG,Devonshire Street,53.50614000000,-2.25393900000
1800NF41241,MANGPDMJ,Bennett Drive,53.50448000000,-2.25400400000
1800NF41251,MANGPDMP,Turner Street,53.50633000000,-2.25410600000
1800NF41261,MANGPDMT,Bristol Street,53.50775000000,-2.25375200000
1800NF41271,MANGPDMW,Tetlow Lane,53.51061000000,-2.25289500000
1800NF41281,MANGPDPA,Bentley Road,53.51208000000,-2.25184800000
1800NF41291,MANGPDPD,Upper Park Road,53.51422000000,-2.25009600000
1800NF41361,MANGPDPG,Great Cheetham Street East,53.50251000000,-2.25818300000
1800NF41431,MANGPDPJ,Appian Way,53.49925000000,-2.25554100000
1800NF41441,MANGPDPM,Great Cheetham Street West,53.50260000000,-2.25869700000
1800NF41451,MANGPDPT,Devonshire Street,53.50500000000,-2.26011300000
1800NF41461,MANGPDPW,Northumberland Street,53.50821000000,-2.26203300000
1800NF41781,MANDTPAG,Singleton Road,53.51785000000,-2.25660300000
1800NF41791,MANGPDTA,Park Road,53.51744000000,-2.25453400000
1800NF41801,MANGPDTD,Half Way House,53.51615000000,-2.25001700000
1800NF41811,MANGPDTG,Half Way House,53.51597000000,-2.25013700000
1800NF41821,MANGPDTJ,Singleton Road,53.51768000000,-2.25640600000
1800NF41871,MANGPDTM,Broom Lane,53.50895000000,-2.26227900000
1800NF41971,MANGPDTP,Moor Lane,53.51458000000,-2.26830100000
1800NF41981,MANGPDTW,Park Lane,53.51242000000,-2.26414000000
1800NF42051,MANGPDWA,Langley Road,53.51249000000,-2.29528000000
1800NF42061,MANGPDWD,Dauntesey Avenue,53.50996289101,-2.30752151374
1800NF42071,MANGPDWG,Enterprise Park,53.51046000000,-2.30095100000
1800NF42081,MANGPDWJ,Dauntesey Avenue,53.51045000000,-2.30588100000
1800NF42491,MANGPDWM,Moor Lane,53.51406000000,-2.28307600000
1800NF42871,MANGPDWP,Gargrave Street,53.51118000000,-2.28755000000
1800NF42881,MANGPDWT,Kersal Vale,53.51209000000,-2.28873300000
1800NF42901,MANGPGAD,Oaklands Road,53.50938000000,-2.28566800000
1800NF42911,MANGPGAG,Oaklands Road,53.50871000000,-2.28515100000
1800NF42921,MANGPGAJ,South Radford Street,53.50777000000,-2.28410400000
1800NF42931,MANGPGAM,South Radford Street,53.50696000000,-2.28292300000
1800NF43001,MANGPGAP,Bradley Avenue,53.50459000000,-2.28054000000
1800NF43811,MANGPGAT,Great Cheetham Street East,53.50246000000,-2.25687200000
1800NF43821,MANGPGAW,Tully Street South,53.50303000000,-2.25411600000
1800NFH0401,,Bridgewater Street,53.48374000000,-2.36441000000
1800NFH0431,,Westwood Crescent,53.49370000000,-2.36932000000
1800NFH0931,,Nevile Road,53.51317353019,-2.27443623987
1800NFH1951,,St Patrick's High School,53.48376000000,-2.36596700000
1800NFH1961,,Bridgewater Street,53.48366000000,-2.36449000000
1800NFH1971,,Fairhills Road,53.44029000000,-2.41477400000
1800NFH1981,,Fairhills Road,53.44055000000,-2.41571000000
1800NFH4971,,Boothshall Way,53.50078369938,-2.42072264249
1800NFH4981,,Leigh Road,53.50206000000,-2.42021000000
1800NFH4991,,Boothshall Way,53.50110000000,-2.41300000000
1800NFH5001,,Boothshall Way,53.49898000000,-2.41729000000
1800NFH5011,,South King Street,53.48368866336,-2.36295343693
1800NFH5021,,South King Street,53.48367000000,-2.36278000000
1800NFH5031,,May Street,53.49224000000,-2.36259000000
1800NFQ0211,,Eccles Interchange,53.48282000000,-2.33669000000
1800OMBS001,MANGPGDM,Oldham Bus Station,53.54313172676,-2.11622478578
1800OMBS0A1,MANTMGDP,Oldham Bus Station,53.54354114461,-2.11608400659
1800OMBS0B1,MANTMGDT,Oldham Bus Station,53.54338815247,-2.11627976410
1800OMBS0C1,MANTMGDW,Oldham Bus Station,53.54337033720,-2.11611371929
1800OMBS0D1,MANTMGJA,Oldham Bus Station,53.54322634801,-2.11629441016
1800OMBS0E1,MANTMGJD,Oldham Bus Station,53.54306471962,-2.11612797149
1800OMBS0F1,MANTMGJG,Oldham Bus Station,53.54288480648,-2.11627838159
1800OMBS0G1,MANTMGJM,Oldham Bus Station,53.54289397083,-2.11609732239
1800OMBS0H1,MANTMGJP,Oldham Bus Station,53.54273204904,-2.11623269111
1800OMWS0J1,MANTMGJT,Oldham Bus Station,53.54206681042,-2.11633649523
1800OMWS0K1,MANTMGJW,Oldham Bus Station,53.54204862796,-2.11654770616
1800OMWS0L1,MANTMGMA,Oldham Bus Station,53.54194090044,-2.11641159937
1800OMWS0M1,MANTMGMD,Oldham Bus Station,53.54190525536,-2.11609461109
1800PYBS001,MANGPGJG,Piccadilly Gardens,53.47987000000,-2.23672500000
1800PYGSAR1,,Piccadilly Gardens,53.47996787502,-2.23672556230
1800REBS001,MANGPGJP,Rochdale Interchange,53.61682000000,-2.15475700000
1800REBS0A1,MANTMGPM,Rochdale Interchange,53.61692000000,-2.15523000000
1800REBS0B1,MANTMGPT,Rochdale Interchange,53.61680000000,-2.15502000000
1800REBS0C1,MANTMGPW,Rochdale Interchange,53.61659000000,-2.15467000000
1800REBS0D1,MANTMGTA,Rochdale Interchange,53.61637000000,-2.15434000000
1800REBS0E1,MANTMGTD,Rochdale Interchange,53.61658000000,-2.15443000000
1800REBS0F1,MANTMGTG,Rochdale Interchange,53.61662000000,-2.15443000000
1800REBS0G1,MANTMGTJ,Rochdale Interchange,53.61667000000,-2.15443000000
1800REBS0H1,MANTMGTM,Rochdale Interchange,53.61672000000,-2.15443000000
1800REBS0J1,MANTMGTP,Rochdale Interchange,53.61676000000,-2.15443000000
1800REBS0K1,MANTMGTW,Rochdale Interchange,53.61684000000,-2.15455000000
1800REBS0L1,MANTMGWA,Rochdale Interchange,53.61697000000,-2.15479000000
1800REBS0M1,MANTMGWD,Rochdale Interchange,53.61710000000,-2.15499000000
1800REBSAR1,,Rochdale Interchange,53.61648302054,-2.15418176849
1800SB00011,MANWAJAP,Global Logistics,53.35732021179,-2.29292841107
1800SB00021,MANWAJAT,Global Logistics,53.35779412710,-2.29393833513
1800SB00181,MANGPGMA,Stretford Road,53.46694493706,-2.25778703787
1800SB00201,MANGPGMD,Chester Road,53.47083000000,-2.25812700000
1800SB00331,MANGPGMJ,Stretford Road,53.46655000000,-2.25763400000
1800SB00591,MANGPGMP,Oxford Street,53.47596000000,-2.24310600000
1800SB01681,MANGPGMW,Piccadilly Gardens,53.48068000000,-2.23535800000
1800SB02041,MANGPGPA,Tesco,53.41054000000,-2.22043800000
1800SB02131,MANGPGPD,Mosley Street,53.48056000000,-2.23998300000
1800SB02141,MANGPGPG,Oxford Road,53.47355379888,-2.23938660270
1800SB02541,MANGPGPJ,Asda,53.46263000000,-2.24717200000
1800SB02551,MANGPGPM,University of Manchester,53.47528000000,-2.23529800000
1800SB03901,MANGPGTM,Conference Centre,53.47440000000,-2.23539900000
1800SB04551,MANGPGWJ,Portway,53.37388000000,-2.26661800000
1800SB04561,MANGPGWM,All Saints Park,53.47093214419,-2.23789547845
1800SB04581,MANGPGWT,All Saints Park,53.47046000000,-2.23760600000
1800SB04591,MANGPJAD,The Red Beret,53.36983000000,-2.26400800000
1800SB04601,MANGPJAG,The Red Beret,53.36980000000,-2.26294000000
1800SB04611,MANGPJAJ,Piccadilly Gardens,53.48086000000,-2.23856900000
1800SB04681,MANGPJAP,St Peters Primary School,53.38272000000,-2.28161700000
1800SB04711,MANGPJAT,Home,53.47331069854,-2.24839452184
1800SB04721,MANGPJAW,Piccadilly Gardens,53.48017000000,-2.23723900000
1800SB04741,MANGPJDG,John Rylands Library,53.47987000000,-2.24849300000
1800SB04761,MANGPJDM,Barton Arcade,53.48275000000,-2.24659600000
1800SB04781,MANGPJDT,Chinatown,53.47904000000,-2.23795600000
1800SB04791,MANGPJDW,Chinatown,53.47841000000,-2.23843400000
1800SB04801,MANGPJGA,Chorlton Street Coach Station,53.47816000000,-2.23697100000
1800SB04811,MANGPJGD,Aytoun Campus,53.47724000000,-2.23532400000
1800SB04821,MANGPJGJ,Dickinson Street,53.47676726612,-2.24157434499
1800SB04841,MANGPJGP,Watson Street,53.47546000000,-2.24946100000
1800SB04851,MANGPJGT,Watson Street,53.47567000000,-2.24993000000
1800SB04871,MANGPJMA,Mount Street,53.47796000000,-2.24641800000
1800SB04881,MANGPJMG,St Peter's Square,53.47673000000,-2.24321600000
1800SB04891,MANGPJMJ,Great Bridgewater Street,53.47563351260,-2.24217055985
1800SB04911,MANGPJMT,Oxford Road Station,53.47379470043,-2.24027684621
1800SB04931,MANGPJPA,Oxford House,53.47166810942,-2.23844194273
1800SB04941,MANGPJPD,Hulme Street,53.47310000000,-2.23991100000
1800SB04961,MANGPJPJ,Hart Street,53.47680000000,-2.23925400000
1800SB04971,MANGPJPM,Major Street,53.47712000000,-2.23960200000
1800SB04981,MANGPJPT,St Peter's Square,53.47812000000,-2.24103900000
1800SB05001,MANGPJTA,Piccadilly Gardens,53.48064000000,-2.23825100000
1800SB05731,MANGPJTD,Piccadilly Gardens,53.48043000000,-2.23791800000
1800SB05741,MANGPJTG,World Freight Terminal,53.36094000000,-2.28580000000
1800SB05761,MANGPJTM,Town Hall,53.47964787610,-2.24388105244
1800SB05801,MANGPJWD,Brown Street,53.48097000000,-2.24336100000
1800SB05811,MANGPJWG,Chinatown,53.47959000000,-2.24064100000
1800SB05821,MANGPJWJ,Piccadilly Gardens,53.48020000000,-2.23743500000
1800SB05841,MANGPJWP,Southern Cemetery,53.42463000000,-2.25352700000
1800SB05871,MANGPJWT,Broadoak Road,53.38917000000,-2.26794600000
1800SB05881,MANGPMAD,Broadoak Road,53.38928000000,-2.26740600000
1800SB05911,MANGPMAJ,Gloucester Street,53.47389000000,-2.24517300000
1800SB06501,MANGPMAT,Chorlton Street Coach Station,53.47810000000,-2.23688100000
1800SB07991,MANGPMAW,Foxfield Road,53.38021000000,-2.28812500000
1800SB08591,MANGPMDA,Covert Road,53.38800000000,-2.25140000000
1800SB08601,MANGPMDG,Dermot Murphy Close,53.43261000000,-2.24445400000
1800SB08661,MANGPMDM,Asda,53.46288000000,-2.24761000000
1800SB08721,MANGPMGA,Neilson Court,53.39331000000,-2.28225800000
1800SB08781,MANGPMGJ,Princess Road,53.42505000000,-2.25672000000
1800SB08801,MANGPMGM,Shone Avenue,53.37790000000,-2.24756700000
1800SB08811,MANGPMGP,Shone Avenue,53.37774000000,-2.24771700000
1800SB08831,MANGPMGW,Brentwood Street,53.45420000000,-2.24939700000
1800SB08841,MANGPMJA,Phoenix Way,53.46408000000,-2.24844600000
1800SB08951,MANTGAMW,Oxford Road Station,53.47432000000,-2.24276500000
1800SB08961,MANTGAPJ,Portland Buildings,53.47653000000,-2.24158800000
1800SB09041,MANGPMJM,Chester Street,53.47217054353,-2.24335604825
1800SB09051,MANGPMJP,Hulme Street,53.47302000000,-2.24432500000
1800SB09211,MANGPMJW,City Road East,53.47222000000,-2.24760400000
1800SB09271,MANGPMPA,Cambridge Street,53.46719000000,-2.23981700000
1800SB09291,MANGPMPD,Cambridge Street,53.46703000000,-2.23975600000
1800SB09341,MANGPMPG,Beckfield Road,53.38933000000,-2.28468300000
1800SB09461,MANGPMPJ,Bridgewater Hall,53.47495000000,-2.24626400000
1800SB09511,MANGPMPM,Trinity High School,53.46476000000,-2.24033100000
1800SB09521,MANGPMPT,Trinity High School,53.46577000000,-2.24062300000
